44847	49594
23437	49592
53913	49587
14545	49583
170XX	49583
22932	49583
27964	49583
27972	49583
30414	49583
50246	49583
52210	49583
52751	49583
54215	49583
58058	49583
60962	49583
61279	49583
62354	49583
67074	49583
80515	49583
84331	49583
85629	49583
88112	49583
98675	49583
34689	49580
32580	49572
95621	49566
02136	49562
77480	49561
49046	49560
14482	49559
08021	49558
61109	49558
14172	49554
17754	49546
50135	49545
49235	49539
14141	49534
29175	49531
45871	49531
61326	49531
68731	49531
17365	49519
33413	49518
91910	49514
33040	49513
49653	49509
19150	49508
56048	49507
76548	49506
08078	49504
74145	49502
12169	49500
27973	49500
51548	49500
58571	49500
82922	49500
97149	49500
14548	49495
54983	49495
32904	49494
62513	49492
55768	49491
14830	49489
80012	49488
55981	49487
63042	49486
54411	49484
46911	49479
61378	49479
75414	49476
55929	49474
20615	49464
43084	49464
47967	49464
56543	49464
66401	49464
68331	49464
93668	49464
97419	49464
75038	49461
27207	49460
97404	49460
34292	49459
45213	49459
78659	49459
37047	49458
97048	49455
28732	49451
83669	49450
77396	49445
04556	49444
12083	49444
12838	49444
46987	49444
62638	49444
80033	49444
66440	49441
95337	49440
49112	49436
85037	49433
08528	49432
24459	49432
48706	49432
52728	49432
76308	49432
05753	49425
36608	49425
57006	49424
47550	49423
22812	49420
47117	49418
50054	49417
28722	49414
72132	49412
72758	49410
87415	49408
99163	49405
39071	49400
49266	49400
03276	49399
64016	49398
85375	49394
98250	49394
18466	49387
95973	49387
53583	49385
93614	49384
54452	49378
01029	49375
01032	49375
03897	49375
12927	49375
13148	49375
14731	49375
23899	49375
37149	49375
40076	49375
42214	49375
43438	49375
46393	49375
47578	49375
50247	49375
55797	49375
56357	49375
56549	49375
58008	49375
58490	49375
60437	49375
61349	49375
61771	49375
62545	49375
67016	49375
67041	49375
71218	49375
79540	49375
84650	49375
93226	49375
98612	49375
61048	49361
49346	49356
53565	49356
21227	49350
17109	49346
05352	49345
16877	49345
78121	49340
22810	49338
32707	49337
95363	49330
77619	49329
61020	49327
23666	49323
76272	49321
12521	49318
23508	49318
45850	49315
04102	49313
17566	49313
29209	49308
80456	49306
82839	49306
84537	49306
86303	49306
52645	49292
61376	49292
43078	49289
27597	49287
32792	49287
17943	49286
56029	49286
58772	49286
61467	49286
62231	49286
75936	49286
30120	49277
48221	49277
53566	49277
72065	49277
31008	49276
54945	49276
96752	49274
12058	49271
47968	49271
62462	49271
97325	49268
13073	49267
47933	49262
29649	49257
49837	49257
05362	49250
12496	49250
12970	49250
22713	49250
59001	49250
61039	49250
62514	49250
87083	49250
87110	49243
46901	49240
24153	49237
60918	49226
83250	49226
01537	49224
17325	49224
14034	49219
21673	49219
22542	49219
28520	49219
42456	49219
43930	49219
52760	49219
61367	49219
77873	49219
99780	49219
76014	49216
22968	49214
96763	49209
65016	49208
54216	49205
84015	49205
60171	49203
55389	49196
46733	49195
43567	49193
70719	49193
89408	49191
59102	49190
84757	49188
92551	49187
71291	49185
54623	49183
44221	49181
33063	49180
15024	49176
23805	49175
35906	49173
49505	49173
03836	49167
14054	49167
21733	49167
21811	49167
21914	49167
22964	49167
24464	49167
27019	49167
29717	49167
54864	49167
56076	49167
56078	49167
59223	49167
66510	49167
77538	49167
78364	49167
81128	49167
96120	49167
13060	49153
12550	49151
96713	49150
78113	49148
33908	49147
43044	49146
58220	49143
61560	49143
97030	49142
23602	49140
53516	49138
95684	49138
97038	49135
65804	49134
33809	49133
01344	49125
02652	49125
67523	49125
84328	49125
01339	49122
63701	49122
82721	49122
48066	49118
54621	49118
62661	49118
36569	49115
97023	49111
15061	49109
05356	49107
12989	49107
27935	49107
61316	49107
61436	49107
56751	49105
54473	49102
97489	49091
04011	49088
23030	49085
29376	49083
03813	49081
43332	49079
46940	49079
98262	49079
64137	49072
44708	49068
44146	49065
04022	49063
12138	49063
31066	49063
46382	49063
56052	49063
47201	49059
70001	49059
49221	49054
95116	49051
12516	49048
13424	49048
53110	49047
72015	49045
55718	49044
74015	49041
96114	49038
85085	49034
14462	49028
17311	49028
18056	49028
21651	49028
53561	49028
66948	49028
83124	49028
29349	49025
45314	49022
21001	49020
11417	49016
54981	49016
46180	49013
92399	49011
18072	49010
37034	49009
48881	49009
44666	49005
44231	49003
03751	49000
28362	49000
47683	49000
49621	49000
53916	48997
84335	48990
47993	48988
58274	48988
83871	48984
23002	48983
47975	48977
67204	48976
13037	48974
92841	48974
78056	48971
55414	48968
10304	48966
46040	48958
59718	48958
71051	48958
88051	48958
54874	48944
03852	48942
47147	48942
75490	48942
61701	48940
95742	48938
12471	48929
62601	48929
68321	48929
91206	48925
17038	48924
61434	48924
94702	48924
84033	48920
98248	48916
14063	48914
84106	48912
47130	48911
84041	48907
22432	48906
30234	48906
76433	48906
78621	48904
56267	48899
42462	48897
26187	48896
55307	48893
23952	48889
60460	48889
83127	48889
84302	48880
79068	48879
48655	48878
43613	48877
22482	48875
23423	48875
28671	48875
55616	48875
52361	48868
34772	48866
31602	48863
61015	48854
77468	48854
95623	48850
15905	48847
02646	48846
27938	48846
46504	48846
65063	48846
95962	48839
30124	48835
95446	48833
98674	48833
19036	48831
97377	48828
97016	48827
47954	48824
53577	48824
54202	48824
12502	48819
78124	48817
52347	48816
56026	48816
61325	48816
11432	48814
60645	48812
18452	48811
46784	48810
12526	48807
33991	48807
96720	48803
43465	48802
13076	48796
71047	48795
46128	48793
98003	48784
31605	48783
34744	48783
54661	48783
56721	48779
99003	48778
96817	48776
46510	48772
92083	48772
33442	48771
46565	48768
85202	48767
27214	48766
37080	48764
01070	48750
01071	48750
04083	48750
04848	48750
05036	48750
05062	48750
12444	48750
12943	48750
13342	48750
13640	48750
16852	48750
21757	48750
24581	48750
28646	48750
32079	48750
35755	48750
36763	48750
38387	48750
42170	48750
44049	48750
45114	48750
45784	48750
46721	48750
46779	48750
49092	48750
50863	48750
51007	48750
52132	48750
53579	48750
54232	48750
54901	48750
54980	48750
55010	48750
55965	48750
56065	48750
56513	48750
56755	48750
57778	48750
58765	48750
598XX	48750
61059	48750
61482	48750
61930	48750
62373	48750
63742	48750
65729	48750
66522	48750
67023	48750
67345	48750
67953	48750
68030	48750
710XX	48750
73757	48750
74545	48750
75207	48750
76429	48750
77443	48750
796XX	48750
79834	48750
80427	48750
80830	48750
94021	48750
95930	48750
96029	48750
99829	48750
85257	48736
17324	48734
17236	48733
14432	48731
53214	48725
95321	48718
68446	48715
43457	48707
68601	48707
03452	48703
95470	48703
49637	48702
12157	48700
46974	48700
85032	48699
98032	48699
47436	48698
45385	48696
52655	48694
91905	48693
48744	48691
49010	48682
78636	48681
49457	48679
56308	48675
13476	48672
32407	48672
52301	48670
47601	48669
77535	48669
97843	48667
54629	48661
86001	48661
30240	48660
75135	48659
17557	48647
14804	48646
98625	48640
60641	48639
49268	48636
28768	48635
11231	48634
51041	48633
37066	48631
47970	48631
17090	48630
27295	48625
47523	48625
55084	48625
67490	48625
32569	48621
65043	48621
28731	48620
51443	48618
54751	48616
64116	48613
61777	48611
62533	48611
02139	48609
24015	48609
43003	48606
33351	48604
46914	48603
66536	48603
33615	48602
61354	48602
97530	48599
67456	48598
06606	48596
90039	48596
24121	48595
19559	48594
29126	48594
67882	48594
95974	48594
44137	48591
13077	48590
18088	48590
12833	48589
61081	48588
59715	48587
37189	48585
54529	48583
79744	48583
20336	48581
32221	48581
47950	48580
30909	48578
04669	48571
43145	48571
52325	48571
61841	48571
71118	48571
83313	48571
98592	48571
92354	48563
28730	48561
98826	48561
05641	48560
16428	48560
46750	48560
45849	48558
57076	48558
42701	48556
25430	48554
61342	48554
72719	48553
95619	48553
56085	48551
98368	48546
95695	48544
27968	48542
295XX	48542
29726	48542
47527	48542
49125	48542
63674	48542
68843	48542
75413	48542
79789	48542
30071	48539
45822	48539
76088	48538
33322	48535
10469	48533
55720	48533
47542	48532
19560	48531
32358	48531
30083	48528
32514	48524
27842	48523
93529	48523
97438	48523
33166	48522
56055	48520
28607	48516
43143	48514
49509	48514
55430	48514
45107	48513
95776	48513
52754	48512
60456	48512
87112	48511
14445	48507
73130	48504
33773	48502
02670	48500
05072	48500
17266	48500
18347	48500
22935	48500
46110	48500
47990	48500
50101	48500
51546	48500
54749	48500
59638	48500
61914	48500
68418	48500
76040	48497
25419	48496
43554	48495
32011	48490
76060	48490
11550	48488
14219	48488
96725	48487
44646	48486
05158	48482
80103	48482
16875	48481
35751	48478
59105	48474
45381	48472
29575	48471
13760	48470
27376	48468
50648	48465
89701	48463
50546	48462
54836	48462
55969	48462
70068	48462
50106	48456
52721	48456
48532	48454
93030	48454
97392	48454
98801	48454
12066	48452
20743	48449
44857	48448
62401	48441
13301	48438
13740	48438
13861	48438
15870	48438
47854	48438
49119	48438
50034	48438
50102	48438
56319	48438
60930	48438
62240	48438
62277	48438
64401	48438
46555	48431
38563	48430
31407	48425
77422	48425
23117	48424
51560	48421
32086	48418
54451	48418
74021	48416
19029	48409
24474	48409
44266	48409
18618	48403
54412	48400
49735	48399
34945	48398
92503	48394
04860	48393
17527	48393
40036	48393
62027	48393
87347	48393
84058	48390
04579	48387
13033	48378
49720	48377
03246	48374
72762	48371
59846	48370
18256	48365
21875	48363
44442	48362
92084	48361
39705	48357
45344	48357
14525	48355
76574	48355
84730	48355
28557	48354
46517	48353
54902	48353
18328	48343
10303	48341
61265	48341
51031	48340
32566	48339
73089	48339
43615	48338
82609	48336
04535	48333
05359	48333
12442	48333
12548	48333
25208	48333
27915	48333
44690	48333
46155	48333
51111	48333
53544	48333
55117	48333
61363	48333
62085	48333
65327	48333
82945	48333
66604	48331
53207	48327
16510	48326
54107	48325
23417	48320
04259	48316
76044	48315
52761	48314
54703	48311
02215	48309
48180	48304
32504	48301
61756	48300
47941	48295
32097	48294
18610	48281
32009	48281
46379	48281
43113	48278
49650	48277
84513	48274
99503	48274
23027	48269
28736	48269
57002	48269
62012	48269
26662	48264
46795	48262
14150	48259
47112	48256
05146	48250
15622	48250
23063	48250
24485	48250
43451	48250
43516	48250
46349	48250
47611	48250
47866	48250
56056	48250
58645	48250
62532	48250
63627	48250
83116	48250
97039	48250
99179	48250
04064	48245
93901	48244
28571	48243
17062	48242
27524	48239
83431	48239
13753	48237
44836	48237
24065	48235
17922	48233
83448	48233
17340	48231
05651	48229
22740	48229
44855	48229
47023	48229
33584	48226
17201	48222
44403	48220
98144	48217
05155	48214
05350	48214
42232	48214
55941	48214
61552	48214
78235	48214
60659	48209
95421	48207
85614	48197
75076	48196
82604	48195
17968	48194
31045	48194
48832	48194
62006	48194
84314	48194
97490	48194
45318	48192
77073	48189
45831	48188
30329	48183
55952	48182
62380	48182
22973	48179
28609	48179
35128	48177
46714	48175
30180	48174
47619	48167
83311	48167
32833	48155
45359	48155
54630	48155
62612	48155
21849	48153
21678	48152
25971	48152
17073	48150
63060	48148
44807	48147
15235	48143
80907	48143
03878	48133
03574	48125
04357	48125
04857	48125
05250	48125
07029	48125
08511	48125
11957	48125
12961	48125
13650	48125
14884	48125
19554	48125
21840	48125
23043	48125
43565	48125
49325	48125
49873	48125
50623	48125
52404	48125
57324	48125
58481	48125
59260	48125
61089	48125
61570	48125
61775	48125
63747	48125
67446	48125
70435	48125
70752	48125
74053	48125
76523	48125
76630	48125
77561	48125
85927	48125
87729	48125
92239	48125
96110	48125
97448	48125
98575	48125
85374	48118
53520	48113
81069	48109
96813	48109
76053	48107
78725	48105
54457	48104
23177	48102
43569	48102
38401	48101
50670	48100
54738	48100
55355	48099
91977	48095
28129	48094
12057	48092
52729	48092
53901	48092
58030	48092
04538	48090
43739	48087
41018	48085
46539	48083
78934	48082
87068	48080
98261	48080
48460	48077
73007	48077
83276	48077
84123	48074
45885	48073
80436	48073
25159	48071
62441	48071
97321	48071
12450	48068
25262	48068
53585	48068
55751	48068
67862	48068
82059	48068
32701	48067
16648	48063
15021	48062
34655	48058
77418	48058
01022	48056
12503	48056
22645	48056
50544	48056
62037	48056
92108	48056
17317	48051
12449	48047
12768	48047
48755	48045
59833	48045
66066	48043
14132	48042
98802	48040
11370	48039
47557	48036
62438	48036
67118	48036
89047	48036
92549	48036
49015	48034
92509	48028
70437	48023
07502	48022
36574	48021
66520	48021
94806	48021
84790	48020
60176	48019
11944	48015
14476	48015
30619	48015
49629	48015
55707	48009
78947	48008
35115	48006
19968	48005
32776	48005
05073	48000
14736	48000
16027	48000
23881	48000
45365	48000
46125	48000
47342	48000
49970	48000
50166	48000
56041	48000
62857	48000
68341	48000
29456	47997
49070	47992
31302	47991
51028	47991
77018	47991
45836	47986
78605	47986
98220	47986
71037	47985
15205	47984
45833	47984
46989	47984
05832	47981
12192	47981
16855	47981
52641	47981
69143	47981
46563	47979
56072	47976
97112	47972
34984	47970
34760	47969
37615	47969
96731	47969
18336	47966
68632	47964
56444	47961
37087	47958
03867	47956
05041	47955
16345	47955
51650	47955
62257	47955
46767	47949
32246	47944
55069	47944
48847	47942
61350	47942
49408	47941
16828	47938
50632	47938
95461	47933
62656	47927
50659	47922
12180	47919
03465	47917
05734	47917
14055	47917
16937	47917
17024	47917
21679	47917
32824	47917
43142	47917
46705	47917
50634	47917
55970	47917
61936	47917
62336	47917
62885	47917
65201	47917
66432	47917
66544	47917
68066	47917
79063	47917
81527	47917
84643	47917
86343	47917
87543	47917
93251	47917
95674	47917
97841	47917
98241	47917
98845	47917
99111	47909
17404	47904
56761	47902
17372	47901
33955	47896
93675	47896
20746	47892
30565	47889
64030	47889
70563	47886
05763	47885
38362	47885
61259	47885
67146	47885
43762	47883
46227	47879
76542	47878
24590	47875
47955	47875
55985	47875
30680	47871
01340	47868
04679	47868
97230	47863
73703	47861
03441	47857
12125	47857
12993	47857
53937	47857
61018	47857
61335	47857
75492	47857
41015	47853
48417	47850
96746	47847
37737	47843
76201	47843
01026	47841
66451	47841
99556	47841
75459	47839
46041	47836
23024	47835
30504	47835
40057	47830
36080	47829
33708	47827
50230	47826
37774	47821
03456	47813
03809	47813
04431	47813
04859	47813
05648	47813
05766	47813
17355	47813
37151	47813
51551	47813
68042	47813
75439	47813
43506	47807
96818	47807
15202	47805
04474	47803
72032	47800
03874	47798
43524	47798
48413	47793
47633	47792
95367	47789
55310	47788
67155	47788
95228	47784
29307	47780
17101	47778
47612	47778
85540	47778
95493	47778
41043	47773
12726	47772
46919	47772
27233	47765
53807	47762
67546	47759
76651	47759
53081	47756
33315	47750
43413	47750
55702	47750
59062	47750
68950	47750
73853	47750
88002	47750
70506	47743
15227	47740
46617	47737
23230	47736
49931	47734
55917	47734
18507	47733
70128	47733
48866	47731
03264	47730
49254	47727
64477	47727
83638	47727
96128	47727
75473	47725
64071	47721
97222	47713
05065	47708
14836	47708
29712	47708
45354	47708
50234	47708
52078	47708
61479	47708
62975	47708
67427	47708
75444	47708
78117	47708
80643	47708
99110	47708
21804	47706
30178	47705
33155	47702
45383	47702
54001	47696
54201	47694
14712	47691
04061	47689
21620	47688
73160	47682
19111	47681
57074	47679
84069	47679
02893	47674
32222	47674
79118	47674
22660	47672
77650	47672
61078	47667
46221	47663
52032	47663
56554	47663
68301	47663
92114	47662
01852	47656
18625	47656
31641	47656
50056	47656
50116	47656
54205	47656
95536	47652
28613	47651
17307	47650
93446	47649
45827	47647
89428	47647
97108	47647
46511	47646
61910	47645
53959	47644
61054	47644
31569	47642
93015	47642
03218	47639
05088	47639
61051	47639
95420	47639
46740	47637
35005	47634
75159	47634
22734	47632
45503	47632
15025	47631
91104	47631
17345	47630
50320	47626
13167	47625
15544	47625
57030	47625
714XX	47625
12567	47619
50633	47614
67111	47614
28164	47612
43019	47612
37416	47610
76579	47607
02808	47604
47925	47604
64440	47604
66412	47604
37049	47600
61006	47600
30238	47599
44676	47599
28115	47598
89403	47597
46809	47596
12913	47589
60929	47589
78418	47587
97064	47585
56520	47583
14489	47582
48817	47582
92627	47580
49091	47579
15311	47578
96754	47578
97493	47578
67151	47574
28147	47572
33573	47570
48649	47560
97051	47560
84782	47557
50206	47554
67431	47554
13827	47553
21863	47549
27948	47546
05149	47543
66856	47540
57532	47539
04364	47533
17856	47532
61540	47529
29841	47526
82716	47523
49437	47519
93514	47515
22902	47511
04543	47500
04612	47500
04673	47500
05154	47500
08311	47500
12017	47500
13796	47500
14466	47500
21872	47500
22509	47500
25841	47500
32732	47500
38057	47500
42376	47500
44215	47500
44822	47500
45172	47500
45838	47500
46051	47500
46743	47500
47616	47500
49881	47500
51242	47500
51540	47500
51541	47500
54213	47500
54934	47500
55314	47500
55782	47500
56224	47500
56235	47500
56678	47500
57017	47500
57036	47500
58040	47500
58323	47500
61920	47500
66548	47500
66830	47500
67510	47500
67851	47500
73571	47500
76689	47500
85920	47500
92359	47500
93543	47500
95827	47491
26105	47490
63084	47489
18032	47488
44444	47487
91042	47487
48650	47486
53818	47478
55921	47478
61554	47473
14551	47472
90650	47472
48883	47471
48768	47470
76058	47470
42368	47464
14145	47454
35133	47452
63013	47449
57018	47448
70819	47448
97121	47448
58257	47446
16410	47443
76225	47440
18656	47438
96704	47437
62239	47434
70749	47431
46952	47429
04530	47427
44864	47422
55975	47419
12461	47417
35775	47417
47989	47417
80002	47417
37187	47412
40206	47412
44436	47412
04564	47411
46928	47411
52214	47411
54730	47409
32818	47407
78009	47405
60407	47404
89019	47404
98288	47404
30549	47397
14607	47396
15357	47396
37130	47396
51445	47394
93001	47394
95445	47393
98922	47393
51109	47391
79934	47390
83843	47389
03864	47386
42457	47386
58576	47386
14304	47385
28146	47385
63755	47381
51555	47375
57035	47375
61813	47375
77467	47375
12546	47366
57445	47366
95076	47365
32169	47364
23846	47361
43128	47361
45153	47361
50682	47361
75447	47361
84645	47361
47448	47359
54724	47358
21561	47353
35180	47353
63039	47353
68456	47353
14037	47350
57718	47349
12493	47344
18626	47344
49716	47344
68980	47344
73531	47344
78883	47344
95254	47344
48846	47340
28168	47338
92371	47334
27212	47333
75462	47331
85615	47328
70056	47326
11096	47325
29407	47323
06778	47321
18438	47321
42265	47321
62689	47321
67114	47321
89414	47321
32216	47318
33066	47318
77598	47318
68346	47313
40229	47310
34684	47308
46543	47308
48198	47308
49203	47305
78244	47303
05060	47296
04238	47292
52215	47292
56239	47292
57025	47292
63014	47292
64743	47292
92111	47281
76578	47279
50210	47278
23228	47277
18447	47276
66017	47273
17302	47264
49099	47264
11229	47262
28527	47262
32927	47261
06354	47260
49713	47260
97146	47258
50644	47257
62220	47256
33954	47253
95326	47253
32410	47250
46951	47250
47035	47250
84307	47250
98305	47250
82930	47248
19977	47246
99004	47244
31568	47240
99206	47240
44035	47239
93436	47239
28391	47238
05151	47232
70775	47232
99508	47225
25922	47222
42236	47222
47995	47222
96130	47222
98047	47222
35640	47218
59808	47218
78245	47218
47341	47216
54923	47215
05457	47212
47032	47212
56318	47212
56201	47210
03887	47209
45813	47207
77433	47206
03060	47201
04849	47200
56232	47200
60160	47200
16441	47198
29635	47198
45729	47198
95640	47198
37035	47194
75650	47193
01020	47188
04615	47188
13042	47188
19970	47188
28757	47188
41006	47188
45788	47188
45808	47188
48620	47188
56284	47188
56373	47188
58426	47188
61372	47188
64443	47188
99612	47188
17350	47183
45887	47181
62521	47181
49862	47176
75161	47176
63089	47175
43229	47170
21239	47168
52330	47167
57220	47167
49441	47164
52101	47164
93602	47162
13032	47161
47981	47159
56248	47159
62548	47159
77008	47159
28504	47156
95462	47155
27055	47152
62692	47150
22401	47148
28461	47147
13114	47146
05035	47143
05363	47143
13775	47143
19545	47143
44813	47143
51347	47143
54810	47143
55385	47143
58768	47143
78123	47143
81331	47143
51246	47139
72715	47139
05735	47135
05759	47135
60153	47135
14507	47132
52255	47132
54111	47130
12910	47125
14616	47125
43501	47125
52745	47125
56032	47125
56037	47125
56231	47125
97371	47121
04092	47120
44047	47120
50428	47118
45324	47116
65255	47111
77043	47107
66839	47104
27302	47102
65035	47100
89049	47100
79416	47099
76557	47097
28610	47093
82633	47091
44622	47089
04237	47083
04493	47083
04677	47083
12031	47083
12778	47083
12847	47083
14881	47083
18058	47083
24473	47083
43518	47083
47018	47083
47232	47083
51018	47083
51649	47083
60969	47083
61735	47083
70373	47083
73939	47083
76268	47083
76827	47083
82324	47083
82943	47083
97357	47083
54235	47081
34698	47080
35040	47077
86351	47077
64056	47076
90501	47076
33043	47074
90241	47073
59847	47072
53946	47071
46544	47070
67860	47070
68651	47063
33710	47060
22727	47059
68956	47059
17870	47058
11236	47056
47340	47056
49256	47056
56241	47051
44287	47046
04020	47045
24132	47045
47971	47045
49042	47045
50482	47045
56522	47045
57071	47045
73016	47045
33015	47043
03470	47042
01851	47039
28739	47035
51563	47031
55983	47031
63390	47031
95469	47031
28213	47022
52332	47022
76120	47022
48858	47021
24058	47019
24082	47019
54813	47019
58081	47019
68841	47019
19405	47018
90701	47017
46755	47016
44515	47013
01440	47011
47575	47011
15131	47010
95828	47008
47960	47006
56537	47005
05649	47000
05762	47000
23153	47000
23163	47000
30554	47000
62378	47000
62850	47000
99610	47000
20722	46993
33774	46993
46107	46992
37172	46990
19962	46985
46732	46985
52556	46982
45346	46979
57031	46979
70343	46977
74857	46977
40356	46974
15087	46964
31071	46964
54965	46964
60928	46964
61315	46964
70518	46964
76233	46964
48604	46962
46148	46960
55744	46960
20903	46958
45320	46958
52224	46958
21220	46957
56031	46957
62264	46957
80024	46957
92832	46955
14544	46953
78373	46953
81122	46952
75206	46951
43311	46949
03464	46944
05487	46944
61232	46944
68715	46944
97810	46944
18458	46940
61759	46940
80808	46936
32577	46935
43939	46932
45835	46932
53553	46932
75838	46932
48464	46927
61953	46926
17353	46924
08014	46923
47832	46923
50214	46923
73169	46923
05045	46920
48878	46917
78130	46917
61951	46914
72941	46914
86040	46913
89419	46913
76271	46912
35905	46910
84057	46910
22952	46906
46781	46905
48235	46903
43315	46902
44854	46902
56378	46901
58103	46901
44677	46900
54139	46898
96750	46895
46219	46893
76023	46893
29607	46891
48122	46890
61032	46887
84312	46886
69301	46880
92704	46879
04642	46875
05085	46875
05148	46875
05828	46875
12409	46875
15680	46875
17061	46875
19979	46875
28127	46875
30725	46875
31050	46875
40162	46875
45132	46875
48414	46875
49066	46875
50001	46875
50005	46875
50543	46875
52637	46875
55933	46875
57256	46875
59028	46875
60420	46875
61831	46875
62375	46875
65630	46875
68314	46875
68925	46875
71406	46875
79738	46875
81021	46875
83278	46875
98325	46875
98396	46875
99789	46875
99919	46875
10463	46870
92655	46867
05478	46863
49451	46862
52208	46861
61238	46860
28103	46854
33920	46849
45308	46846
28782	46845
50469	46845
33065	46842
44429	46838
73121	46838
89318	46838
93292	46836
17581	46833
54489	46833
56465	46833
61368	46833
70643	46833
18419	46830
50638	46830
04349	46827
29445	46827
52772	46827
54159	46827
68368	46827
80735	46827
30035	46826
17304	46823
12827	46821
43320	46818
51056	46818
61001	46818
74033	46817
77316	46817
96020	46814
76710	46811
57769	46810
80229	46809
18103	46808
48091	46808
56744	46806
61937	46806
68436	46806
80483	46806
81642	46806
97824	46806
98563	46803
22844	46802
51537	46802
14008	46800
64465	46799
49412	46798
60968	46797
95316	46797
19943	46794
25428	46792
81625	46792
79015	46788
23963	46786
79508	46786
79741	46786
80648	46786
97456	46786
33904	46780
17087	46779
77583	46778
33183	46777
27954	46776
50118	46776
56279	46776
99029	46776
03222	46775
49076	46774
45872	46773
10470	46772
97338	46772
46172	46771
46991	46771
56733	46771
29070	46768
49103	46760
45135	46757
51247	46757
68502	46756
50651	46755
42437	46753
177XX	46750
26641	46750
54978	46750
55603	46750
56371	46750
62434	46750
65345	46750
71485	46750
93541	46750
33972	46745
53811	46745
78133	46744
21207	46742
47030	46741
50666	46739
32127	46736
38649	46731
47270	46731
58218	46731
33050	46728
24137	46726
38668	46726
48722	46723
33165	46722
21842	46719
38461	46719
31329	46715
33983	46715
96150	46714
98247	46714
08030	46712
60915	46712
98230	46710
59602	46705
78935	46705
03102	46703
61379	46696
67107	46696
98284	46696
05488	46694
35143	46692
99224	46692
44866	46691
24401	46687
49504	46686
95306	46685
33177	46682
55741	46680
76108	46680
34953	46679
49329	46678
68305	46678
22701	46675
98188	46675
14585	46667
32526	46667
43927	46667
45855	46667
47541	46667
50243	46667
52056	46667
54824	46667
55724	46667
56362	46667
59077	46667
61924	46667
62666	46667
82430	46667
93634	46667
98256	46667
89108	46664
64093	46662
22824	46661
46120	46659
92707	46657
93560	46650
49006	46649
19963	46647
07302	46644
49101	46644
44827	46642
12043	46639
46394	46639
89406	46636
22938	46635
42079	46635
48628	46635
75757	46635
04412	46632
62611	46630
26508	46629
36207	46629
43071	46625
54560	46625
54610	46625
84327	46625
95329	46625
98862	46625
35453	46621
50130	46620
51652	46620
76426	46620
23025	46618
55979	46618
59936	46618
76513	46618
58554	46616
45856	46615
65074	46615
67401	46615
68025	46615
50032	46613
01301	46611
02127	46608
62568	46608
68803	46608
04539	46607
19501	46607
19951	46607
45388	46607
54413	46607
56330	46607
68443	46607
68448	46607
98148	46607
35661	46604
61818	46600
24073	46597
62440	46597
01201	46596
98936	46596
21837	46595
16511	46594
47711	46594
04616	46591
28311	46591
46376	46591
49724	46591
29644	46590
17314	46584
47274	46584
45880	46583
53510	46583
97220	46580
31022	46579
97011	46579
61031	46574
28216	46573
50317	46571
17043	46563
44609	46563
45347	46563
46992	46563
50605	46563
62289	46563
88242	46563
93925	46563
28054	46557
67701	46556
